"session_id","question","response"
"76ce9406-dfd1-11ef-9325-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"76ce9406-dfd1-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"76ce9406-dfd1-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"76ce9406-dfd1-11ef-9325-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"76ce9406-dfd1-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"76ce9406-dfd1-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"76ce9406-dfd1-11ef-9325-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
ad8a5a48-dfd1-11ef-8c13-0242ac120003,question1,Resource Operations Coordinator
ad8a5a48-dfd1-11ef-8c13-0242ac120003,question2,"Education, References, Soft Skills, Prior Experience"
ad8a5a48-dfd1-11ef-8c13-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"0394b8f2-dfd2-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"0394b8f2-dfd2-11ef-82d1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"0394b8f2-dfd2-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"072e3574-dfd2-11ef-8b3e-0242ac120003",question1,Resource Operations Coordinator
"072e3574-dfd2-11ef-8b3e-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"072e3574-dfd2-11ef-8b3e-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"55cc0d64-dfd2-11ef-a609-0242ac120003",question1,Resource Operations Coordinator
"55cc0d64-dfd2-11ef-a609-0242ac120003",question2,"References, Education, Prior Experience, Soft Skills"
"55cc0d64-dfd2-11ef-a609-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"87c4395e-dfd2-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"87c4395e-dfd2-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"87c4395e-dfd2-11ef-9325-0242ac120003",question3,The candidate‘s „References“ have received the maximal score of 10.
"7dfb1e64-dfd3-11ef-af32-0242ac120003",question1,Team Coordinator
"7dfb1e64-dfd3-11ef-af32-0242ac120003",question2,"References, Technical Skills"
"7dfb1e64-dfd3-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"7dfb1e64-dfd3-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"7dfb1e64-dfd3-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"7dfb1e64-dfd3-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
f8d6e6d6-dfd3-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
f8d6e6d6-dfd3-11ef-8bc0-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
f8d6e6d6-dfd3-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"164cede6-dfd4-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"164cede6-dfd4-11ef-9101-0242ac120003",question2,"Prior Experience, Education, Technical Skills, Soft Skills"
"164cede6-dfd4-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"164cede6-dfd4-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"164cede6-dfd4-11ef-9101-0242ac120003",question2,"Education, References, Soft Skills, Prior Experience"
"164cede6-dfd4-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"2aec1d94-dfd4-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"2aec1d94-dfd4-11ef-82d1-0242ac120003",question2,"Prior Experience, References, Soft Skills, Education"
"2aec1d94-dfd4-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
d342b32c-dfd4-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
d342b32c-dfd4-11ef-9325-0242ac120003,question2,"References, Soft Skills, Prior Experience, Education"
d342b32c-dfd4-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
c5e7976e-dfd5-11ef-af32-0242ac120003,question1,Resource Operations Coordinator
c5e7976e-dfd5-11ef-af32-0242ac120003,question2,"References, Soft Skills, Education, Prior Experience"
c5e7976e-dfd5-11ef-af32-0242ac120003,question3,"The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
cd05ffea-dfd5-11ef-8b3e-0242ac120003,question1,Resource Operations Coordinator
cd05ffea-dfd5-11ef-8b3e-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
cd05ffea-dfd5-11ef-8b3e-0242ac120003,question3,"The candidate has had 4 years of experience in the position., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"08a3ef62-dfd6-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"08a3ef62-dfd6-11ef-af32-0242ac120003",question2,"Education, References, Soft Skills, Prior Experience"
"08a3ef62-dfd6-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"104014d0-dfd6-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"104014d0-dfd6-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"104014d0-dfd6-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"162d2fa8-dfd7-11ef-8bc0-0242ac120003",question1,Project Coordinator
"162d2fa8-dfd7-11ef-8bc0-0242ac120003",question2,"References, Education, Technical Skills, Prior Experience"
"162d2fa8-dfd7-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"162d2fa8-dfd7-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"162d2fa8-dfd7-11ef-8bc0-0242ac120003",question2,"Prior Experience, References, Soft Skills, Education"
"162d2fa8-dfd7-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
d17a8886-e2df-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
d17a8886-e2df-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
d17a8886-e2df-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
b34e4ab8-e2e0-11ef-9325-0242ac120003,question1,Resource Alignment Coordinator
b34e4ab8-e2e0-11ef-9325-0242ac120003,question2,"Prior Experience, Soft Skills, References, Education"
b34e4ab8-e2e0-11ef-9325-0242ac120003,question3,"The candidate has received 10 reference letters from previous companies., The candidate has had 4 years of experience in the position."
b34e4ab8-e2e0-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
b34e4ab8-e2e0-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
b34e4ab8-e2e0-11ef-9325-0242ac120003,question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
ef958468-e2e1-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
ef958468-e2e1-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
ef958468-e2e1-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"773853fa-e33c-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"773853fa-e33c-11ef-9325-0242ac120003",question2,"Prior Experience, Soft Skills, Technical Skills, Education"
"773853fa-e33c-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
e94548a4-e33c-11ef-a609-0242ac120003,question1,Resource Alignment Coordinator
e94548a4-e33c-11ef-a609-0242ac120003,question2,"Soft Skills, References, Education, Prior Experience"
e94548a4-e33c-11ef-a609-0242ac120003,question3,The candidate‘s „References“ have received the maximal score of 10.
e94548a4-e33c-11ef-a609-0242ac120003,question1,Resource Operations Coordinator
e94548a4-e33c-11ef-a609-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
e94548a4-e33c-11ef-a609-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
b9eae942-e3be-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
b9eae942-e3be-11ef-8bc0-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
b9eae942-e3be-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
e72f0fcc-e45f-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
e72f0fcc-e45f-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
e72f0fcc-e45f-11ef-b02c-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"9916c904-e542-11ef-8b3e-0242ac120003",question1,Resource Alignment Coordinator
"9916c904-e542-11ef-8b3e-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"9916c904-e542-11ef-8b3e-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"9916c904-e542-11ef-8b3e-0242ac120003",question1,Resource Operations Coordinator
"9916c904-e542-11ef-8b3e-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"9916c904-e542-11ef-8b3e-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate has received 10 reference letters from previous companies."
